retrievers,hit_rate,mrr,cost_time
ensemble_rerank_top_1_eval,0.8473520249221184,0.8473520249221184,224880.71608543396
ensemble_rerank_top_2_eval,0.9003115264797508,0.881619937694704,229072.48735427856
ensemble_rerank_top_3_eval,0.940809968847352,0.9101765316718586,241488.8460636139
ensemble_rerank_top_4_eval,0.9532710280373832,0.9179646936656282,259035.10880470276
ensemble_rerank_top_5_eval,0.9657320872274143,0.9240394600207684,258986.02104187012
