retrievers,hit_rate,mrr,cost_time
gemini-embedding-001_top_1_eval,0.7165109034267912,0.7165109034267912,105.31210899353027
gemini-embedding-001_top_2_eval,0.8286604361370716,0.7725856697819314,59.84902381896973
gemini-embedding-001_top_3_eval,0.8785046728971962,0.7892004153686397,59.70597267150879
gemini-embedding-001_top_4_eval,0.9034267912772586,0.7954309449636553,65.12689590454102
gemini-embedding-001_top_5_eval,0.9314641744548287,0.8010384215991693,63.320159912109375
