retrievers,hit_rate,mrr,cost_time
qr_bm25_top_1_eval,0.7320872274143302,0.7320872274143302,2558.0360889434814
qr_bm25_top_2_eval,0.8037383177570093,0.7538940809968847,1953.7436962127686
qr_bm25_top_3_eval,0.8629283489096573,0.7762201453790238,2012.6912593841553
qr_bm25_top_4_eval,0.897196261682243,0.7847871235721704,2046.3099479675293
qr_bm25_top_5_eval,0.9158878504672897,0.7799065420560748,2179.2449951171875
