retrievers,hit_rate,mrr,cost_time
query-rewrite-ensemble_top_1_eval,0.7102803738317757,0.7102803738317757,2377.5668144226074
query-rewrite-ensemble_top_2_eval,0.8348909657320872,0.7679127725856698,1505.4903030395508
query-rewrite-ensemble_top_3_eval,0.8878504672897196,0.7871235721703012,1262.2311115264893
query-rewrite-ensemble_top_4_eval,0.9096573208722741,0.7954309449636552,1206.3672542572021
query-rewrite-ensemble_top_5_eval,0.9252336448598131,0.7999999999999998,1217.1428203582764
