retrievers,hit_rate,mrr,cost_time
embedding_top_1_eval,0.6043613707165109,0.6043613707165109,40.014028549194336
embedding_top_2_eval,0.7071651090342679,0.6557632398753894,38.26403617858887
embedding_top_3_eval,0.7538940809968847,0.6713395638629284,39.404869079589844
embedding_top_4_eval,0.7912772585669782,0.6806853582554517,43.24913024902344
embedding_top_5_eval,0.8099688473520249,0.684423676012461,53.58481407165527
