retrievers,hit_rate,mrr,cost_time
qr_bm25_top_1_eval,0.7165109034267912,0.7165109034267912,3162.076950073242
qr_bm25_top_2_eval,0.8006230529595015,0.7507788161993769,2778.6991596221924
qr_bm25_top_3_eval,0.8598130841121495,0.7741433021806854,2665.8411026000977
qr_bm25_top_4_eval,0.8940809968847352,0.7832294911734163,3209.172010421753
qr_bm25_top_5_eval,0.9190031152647975,0.7801142263759085,3175.326108932495
