retrievers,hit_rate,mrr,cost_time
embedding_top_1_eval,0.6822429906542056,0.6822429906542056,43.41626167297363
embedding_top_2_eval,0.778816199376947,0.7305295950155763,44.278860092163086
embedding_top_3_eval,0.8193146417445483,0.7440290758047767,45.64094543457031
embedding_top_4_eval,0.8504672897196262,0.7518172377985461,46.158790588378906
embedding_top_5_eval,0.8722741433021807,0.7561786085150571,50.23527145385742
