retrievers,hit_rate,mrr,cost_time
embedding_top_1_eval,0.5389408099688473,0.5389408099688473,34.9421501159668
embedding_top_2_eval,0.6448598130841121,0.5919003115264797,35.04490852355957
embedding_top_3_eval,0.7165109034267912,0.6157840083073729,40.548086166381836
embedding_top_4_eval,0.7476635514018691,0.6235721703011423,41.40806198120117
embedding_top_5_eval,0.7694704049844237,0.6279335410176532,43.450117111206055
