retrievers,hit_rate,mrr,cost_time
embedding_top_1_eval,0.6074766355140186,0.6074766355140186,67.68369674682617
embedding_top_2_eval,0.6978193146417445,0.6526479750778816,60.84489822387695
embedding_top_3_eval,0.7320872274143302,0.6640706126687436,59.905052185058594
embedding_top_4_eval,0.778816199376947,0.6757528556593978,63.54880332946777
embedding_top_5_eval,0.794392523364486,0.6788681204569056,67.79217720031738
