retrievers,hit_rate,mrr,cost_time
embedding_top_1_eval,0.5794392523364486,0.5794392523364486,42.510032653808594
embedding_top_2_eval,0.6853582554517134,0.632398753894081,42.72007942199707
embedding_top_3_eval,0.7227414330218068,0.6448598130841121,41.066884994506836
embedding_top_4_eval,0.7507788161993769,0.6518691588785047,43.18714141845703
embedding_top_5_eval,0.7663551401869159,0.6549844236760125,44.08693313598633
