retrievers,hit_rate,mrr,cost_time
embedding_top_1_eval,0.7289719626168224,0.7289719626168224,48.82097244262695
embedding_top_2_eval,0.8598130841121495,0.794392523364486,42.237043380737305
embedding_top_3_eval,0.9003115264797508,0.8078920041536863,42.33193397521973
embedding_top_4_eval,0.9065420560747663,0.8094496365524404,45.35722732543945
embedding_top_5_eval,0.9158878504672897,0.811318795430945,50.804853439331055
