retrievers,hit_rate,mrr,cost_time
query-rewrite-ensemble_top_1_eval,0.7040498442367601,0.7040498442367601,2068.2830810546875
query-rewrite-ensemble_top_2_eval,0.8037383177570093,0.7507788161993769,1400.5420207977295
query-rewrite-ensemble_top_3_eval,0.8785046728971962,0.7757009345794392,1266.3459777832031
query-rewrite-ensemble_top_4_eval,0.9003115264797508,0.7842679127725857,1335.6528282165527
query-rewrite-ensemble_top_5_eval,0.9158878504672897,0.7890965732087227,1146.4481353759766
